lock_id,channel,lock_month,locked_amount,funded_flag
LOCK-2024-08703,Wholesale,2024-10-01,762714,1
LOCK-2024-08704,Direct,2024-01-01,1145729,0
LOCK-2024-08705,Retail,2024-03-01,922643,0
LOCK-2024-08706,Wholesale,2024-10-01,558473,1
LOCK-2024-08707,Wholesale,2024-02-01,191773,1
LOCK-2024-08708,Direct,2024-04-01,449708,1
LOCK-2024-08709,Direct,2024-10-01,746989,0
LOCK-2024-08710,Retail,2024-07-01,672504,1
LOCK-2024-08711,Correspondent,2024-04-01,1102289,1
LOCK-2024-08712,Wholesale,2024-01-01,743539,0
LOCK-2024-08713,Retail,2024-01-01,792588,1
LOCK-2024-08714,Direct,2024-01-01,493017,1
LOCK-2024-08715,Retail,2024-03-01,609838,1
LOCK-2024-08716,Correspondent,2024-09-01,174163,1
LOCK-2024-08717,Direct,2024-08-01,1110361,1
LOCK-2024-08718,Correspondent,2024-08-01,444804,1
LOCK-2024-08719,Wholesale,2024-07-01,212710,1
LOCK-2024-08720,Direct,2024-10-01,434963,1
LOCK-2024-08721,Direct,2024-04-01,355133,1
LOCK-2024-08722,Wholesale,2024-06-01,820764,1
LOCK-2024-08723,Retail,2024-05-01,1021108,0
LOCK-2024-08724,Wholesale,2024-12-01,353137,1
LOCK-2024-08725,Retail,2024-04-01,1145269,1
LOCK-2024-08726,Direct,2024-04-01,558107,1
LOCK-2024-08727,Direct,2024-04-01,1011830,1
LOCK-2024-08728,Retail,2024-12-01,1080577,0
LOCK-2024-08729,Direct,2024-03-01,162468,1
LOCK-2024-08730,Direct,2024-06-01,781399,0
LOCK-2024-08731,Correspondent,2024-10-01,321294,0
LOCK-2024-08732,Wholesale,2024-11-01,759264,1
LOCK-2024-08733,Correspondent,2024-02-01,299731,0
LOCK-2024-08734,Wholesale,2024-10-01,913401,1
LOCK-2024-08735,Correspondent,2024-04-01,388219,1
LOCK-2024-08736,Retail,2024-07-01,153251,1
LOCK-2024-08737,Retail,2024-02-01,589387,1
LOCK-2024-08738,Retail,2024-07-01,352560,0
LOCK-2024-08739,Correspondent,2024-08-01,286491,0
LOCK-2024-08740,Wholesale,2024-04-01,609738,1
LOCK-2024-08741,Wholesale,2024-05-01,303421,1
LOCK-2024-08742,Wholesale,2024-07-01,1027376,1
LOCK-2024-08743,Retail,2024-05-01,582894,1
LOCK-2024-08744,Correspondent,2024-05-01,991078,0
LOCK-2024-08745,Wholesale,2024-02-01,816973,1
LOCK-2024-08746,Correspondent,2024-10-01,1182491,1
LOCK-2024-08747,Retail,2024-04-01,1189279,0
LOCK-2024-08748,Wholesale,2024-04-01,320500,0
LOCK-2024-08749,Wholesale,2024-08-01,540172,0
LOCK-2024-08750,Wholesale,2024-01-01,673425,0
LOCK-2024-08751,Retail,2024-05-01,533400,1
LOCK-2024-08752,Wholesale,2024-02-01,259658,0
LOCK-2024-08753,Retail,2024-06-01,694544,0
LOCK-2024-08754,Retail,2024-09-01,504281,0
LOCK-2024-08755,Wholesale,2024-05-01,393831,1
LOCK-2024-08756,Correspondent,2024-02-01,536498,1
LOCK-2024-08757,Correspondent,2024-05-01,774023,0
LOCK-2024-08758,Correspondent,2024-10-01,921913,1
LOCK-2024-08759,Direct,2024-05-01,1039487,0
LOCK-2024-08760,Direct,2024-09-01,1187827,1
LOCK-2024-08761,Correspondent,2024-06-01,649869,0
LOCK-2024-08762,Retail,2024-07-01,793138,1
LOCK-2024-08763,Correspondent,2024-10-01,822931,1
LOCK-2024-08764,Correspondent,2024-07-01,631791,1
LOCK-2024-08765,Wholesale,2024-09-01,300626,0
LOCK-2024-08766,Wholesale,2024-02-01,593239,1
LOCK-2024-08767,Direct,2024-03-01,431869,1
LOCK-2024-08768,Wholesale,2024-07-01,682818,0
LOCK-2024-08769,Direct,2024-11-01,797657,1
LOCK-2024-08770,Wholesale,2024-01-01,1077209,0
LOCK-2024-08771,Direct,2024-08-01,722434,0
LOCK-2024-08772,Retail,2024-05-01,248227,0
LOCK-2024-08773,Retail,2024-04-01,493574,1
LOCK-2024-08774,Retail,2024-12-01,211369,1
LOCK-2024-08775,Wholesale,2024-10-01,620791,1
LOCK-2024-08776,Correspondent,2024-06-01,755843,0
LOCK-2024-08777,Correspondent,2024-03-01,1046420,1
LOCK-2024-08778,Correspondent,2024-01-01,844184,0
LOCK-2024-08779,Wholesale,2024-07-01,702685,1
LOCK-2024-08780,Correspondent,2024-03-01,526514,1
LOCK-2024-08781,Direct,2024-04-01,1123426,0
LOCK-2024-08782,Correspondent,2024-04-01,1155940,1
LOCK-2024-08783,Correspondent,2024-10-01,190818,1
LOCK-2024-08784,Retail,2024-08-01,625904,1
LOCK-2024-08785,Retail,2024-10-01,163781,1
LOCK-2024-08786,Wholesale,2024-05-01,574150,1
LOCK-2024-08787,Wholesale,2024-09-01,205710,1
LOCK-2024-08788,Retail,2024-05-01,381823,1
LOCK-2024-08789,Correspondent,2024-06-01,356498,0
LOCK-2024-08790,Direct,2024-01-01,1072756,1
LOCK-2024-08791,Direct,2024-10-01,155234,1
LOCK-2024-08792,Direct,2024-01-01,320717,0
LOCK-2024-08793,Wholesale,2024-11-01,336430,0
LOCK-2024-08794,Correspondent,2024-02-01,199757,1
LOCK-2024-08795,Direct,2024-05-01,1036181,1
LOCK-2024-08796,Wholesale,2024-05-01,231119,1
LOCK-2024-08797,Retail,2024-12-01,566117,0
LOCK-2024-08798,Retail,2024-04-01,418883,1
LOCK-2024-08799,Retail,2024-07-01,696369,0
LOCK-2024-08800,Retail,2024-12-01,848863,1
LOCK-2024-08801,Retail,2024-05-01,734564,1
LOCK-2024-08802,Retail,2024-05-01,201016,0
LOCK-2024-08803,Direct,2024-04-01,351343,1
LOCK-2024-08804,Correspondent,2024-07-01,822165,1
LOCK-2024-08805,Correspondent,2024-08-01,1121466,1
LOCK-2024-08806,Direct,2024-08-01,348027,1
LOCK-2024-08807,Direct,2024-12-01,526082,1
LOCK-2024-08808,Wholesale,2024-04-01,212015,1
LOCK-2024-08809,Correspondent,2024-09-01,284923,0
LOCK-2024-08810,Correspondent,2024-02-01,1168629,0
LOCK-2024-08811,Wholesale,2024-04-01,906833,0
LOCK-2024-08812,Wholesale,2024-03-01,380364,1
LOCK-2024-08813,Wholesale,2024-01-01,863537,1
LOCK-2024-08814,Retail,2024-05-01,218525,1
LOCK-2024-08815,Correspondent,2024-01-01,508792,1
LOCK-2024-08816,Correspondent,2024-08-01,1140604,1
LOCK-2024-08817,Retail,2024-08-01,901537,1
LOCK-2024-08818,Retail,2024-04-01,887307,1
LOCK-2024-08819,Retail,2024-02-01,240600,1
LOCK-2024-08820,Retail,2024-03-01,1188111,1
LOCK-2024-08821,Wholesale,2024-12-01,568765,0
LOCK-2024-08822,Wholesale,2024-06-01,266601,1
LOCK-2024-08823,Direct,2024-01-01,1102176,0
LOCK-2024-08824,Correspondent,2024-05-01,1102530,0
LOCK-2024-08825,Correspondent,2024-05-01,886396,1
LOCK-2024-08826,Retail,2024-10-01,837052,1
LOCK-2024-08827,Wholesale,2024-10-01,1057064,1
LOCK-2024-08828,Direct,2024-06-01,1062437,1
LOCK-2024-08829,Wholesale,2024-10-01,874834,1
LOCK-2024-08830,Wholesale,2024-09-01,810908,0
LOCK-2024-08831,Correspondent,2024-11-01,846976,1
LOCK-2024-08832,Wholesale,2024-03-01,965674,1
LOCK-2024-08833,Wholesale,2024-01-01,894832,1
LOCK-2024-08834,Retail,2024-04-01,397627,1
LOCK-2024-08835,Retail,2024-06-01,410769,1
LOCK-2024-08836,Direct,2024-11-01,597947,0
LOCK-2024-08837,Direct,2024-08-01,1014393,1
LOCK-2024-08838,Correspondent,2024-12-01,541259,1
LOCK-2024-08839,Direct,2024-01-01,193692,1
LOCK-2024-08840,Direct,2024-04-01,536794,0
LOCK-2024-08841,Correspondent,2024-06-01,677847,1
LOCK-2024-08842,Direct,2024-11-01,764823,1
LOCK-2024-08843,Correspondent,2024-05-01,254734,0
LOCK-2024-08844,Direct,2024-05-01,983314,1
LOCK-2024-08845,Direct,2024-08-01,206185,0
LOCK-2024-08846,Retail,2024-12-01,1163830,1
LOCK-2024-08847,Retail,2024-08-01,785874,1
LOCK-2024-08848,Retail,2024-09-01,436082,1
LOCK-2024-08849,Correspondent,2024-12-01,382099,1
LOCK-2024-08850,Wholesale,2024-06-01,341508,0
LOCK-2024-08851,Wholesale,2024-08-01,1097570,1
LOCK-2024-08852,Retail,2024-08-01,987367,1
LOCK-2024-08853,Retail,2024-09-01,765451,0
LOCK-2024-08854,Wholesale,2024-10-01,691063,1
LOCK-2024-08855,Wholesale,2024-06-01,249925,1
LOCK-2024-08856,Correspondent,2024-01-01,529943,0
LOCK-2024-08857,Direct,2024-06-01,949608,0
LOCK-2024-08858,Correspondent,2024-01-01,1145159,0
LOCK-2024-08859,Direct,2024-03-01,1099932,1
LOCK-2024-08860,Retail,2024-01-01,1197794,1
LOCK-2024-08861,Correspondent,2024-09-01,1005908,1
LOCK-2024-08862,Correspondent,2024-06-01,267293,1
LOCK-2024-08863,Retail,2024-01-01,1186140,1
LOCK-2024-08864,Correspondent,2024-02-01,476914,1
LOCK-2024-08865,Direct,2024-11-01,194732,0
LOCK-2024-08866,Wholesale,2024-05-01,602182,1
LOCK-2024-08867,Retail,2024-03-01,1039414,1
LOCK-2024-08868,Correspondent,2024-10-01,470689,1
LOCK-2024-08869,Retail,2024-11-01,656182,1
LOCK-2024-08870,Correspondent,2024-11-01,367589,1
LOCK-2024-08871,Wholesale,2024-09-01,510105,1
LOCK-2024-08872,Wholesale,2024-12-01,852277,0
LOCK-2024-08873,Wholesale,2024-04-01,465015,1
LOCK-2024-08874,Retail,2024-12-01,1045441,0
LOCK-2024-08875,Correspondent,2024-07-01,991475,1
LOCK-2024-08876,Retail,2024-03-01,273189,0
LOCK-2024-08877,Direct,2024-11-01,1133252,0
LOCK-2024-08878,Direct,2024-04-01,1159361,1
LOCK-2024-08879,Direct,2024-11-01,211290,1
LOCK-2024-08880,Wholesale,2024-12-01,485203,0
LOCK-2024-08881,Direct,2024-11-01,782432,1
LOCK-2024-08882,Correspondent,2024-10-01,295067,1
LOCK-2024-08883,Direct,2024-06-01,726840,0
LOCK-2024-08884,Correspondent,2024-02-01,770561,1
LOCK-2024-08885,Correspondent,2024-06-01,1175620,1
LOCK-2024-08886,Retail,2024-04-01,336516,1
LOCK-2024-08887,Direct,2024-07-01,787338,1
LOCK-2024-08888,Retail,2024-10-01,821037,1
LOCK-2024-08889,Retail,2024-02-01,667321,1
LOCK-2024-08890,Direct,2024-04-01,773327,0
LOCK-2024-08891,Direct,2024-02-01,1085304,0
LOCK-2024-08892,Wholesale,2024-02-01,756216,1
LOCK-2024-08893,Direct,2024-01-01,990910,1
LOCK-2024-08894,Wholesale,2024-03-01,996089,1
LOCK-2024-08895,Correspondent,2024-04-01,1008285,0
LOCK-2024-08896,Direct,2024-10-01,451720,0
LOCK-2024-08897,Wholesale,2024-07-01,157648,1
LOCK-2024-08898,Direct,2024-04-01,1104405,1
LOCK-2024-08899,Correspondent,2024-08-01,776132,0
LOCK-2024-08900,Retail,2024-05-01,1055429,1
LOCK-2024-08901,Direct,2024-02-01,843535,1
LOCK-2024-08902,Wholesale,2024-08-01,1036316,1
LOCK-2024-08903,Direct,2024-10-01,1041636,1
LOCK-2024-08904,Wholesale,2024-07-01,741196,1
LOCK-2024-08905,Wholesale,2024-12-01,161249,1
LOCK-2024-08906,Direct,2024-11-01,811951,1
LOCK-2024-08907,Wholesale,2024-08-01,188411,1
LOCK-2024-08908,Direct,2024-10-01,988747,1
LOCK-2024-08909,Wholesale,2024-07-01,954283,1
LOCK-2024-08910,Direct,2024-08-01,423905,1
LOCK-2024-08911,Retail,2024-08-01,1099440,1
LOCK-2024-08912,Direct,2024-03-01,853641,1
LOCK-2024-08913,Retail,2024-06-01,689972,1
LOCK-2024-08914,Retail,2024-09-01,1005220,0
LOCK-2024-08915,Correspondent,2024-10-01,409168,0
LOCK-2024-08916,Retail,2024-03-01,1104136,1
LOCK-2024-08917,Wholesale,2024-07-01,1164868,1
LOCK-2024-08918,Correspondent,2024-08-01,1091087,1
LOCK-2024-08919,Correspondent,2024-11-01,840674,1
LOCK-2024-08920,Correspondent,2024-08-01,1114077,1
LOCK-2024-08921,Direct,2024-12-01,1083348,1
LOCK-2024-08922,Wholesale,2024-09-01,686717,0
LOCK-2024-08923,Retail,2024-03-01,828269,1
LOCK-2024-08924,Direct,2024-05-01,900280,1
LOCK-2024-08925,Wholesale,2024-09-01,557299,0
LOCK-2024-08926,Direct,2024-05-01,661997,1
LOCK-2024-08927,Retail,2024-12-01,155384,1
LOCK-2024-08928,Correspondent,2024-07-01,778558,0
LOCK-2024-08929,Direct,2024-06-01,920648,0
LOCK-2024-08930,Wholesale,2024-12-01,911784,1
LOCK-2024-08931,Correspondent,2024-02-01,626913,1
LOCK-2024-08932,Correspondent,2024-11-01,951569,0
LOCK-2024-08933,Correspondent,2024-11-01,161646,0
LOCK-2024-08934,Wholesale,2024-11-01,348100,1
LOCK-2024-08935,Retail,2024-05-01,1082069,1
LOCK-2024-08936,Wholesale,2024-05-01,1027573,1
LOCK-2024-08937,Wholesale,2024-11-01,545346,0
LOCK-2024-08938,Correspondent,2024-06-01,570353,1
LOCK-2024-08939,Retail,2024-07-01,563162,1
LOCK-2024-08940,Retail,2024-03-01,549007,1
LOCK-2024-08941,Direct,2024-04-01,326616,1
LOCK-2024-08942,Direct,2024-02-01,724624,1
LOCK-2024-08943,Direct,2024-08-01,1189519,1
LOCK-2024-08944,Direct,2024-10-01,996270,1
LOCK-2024-08945,Correspondent,2024-10-01,1156925,1
LOCK-2024-08946,Wholesale,2024-04-01,534489,1
LOCK-2024-08947,Wholesale,2024-02-01,499323,1
LOCK-2024-08948,Correspondent,2024-02-01,178303,1
LOCK-2024-08949,Correspondent,2024-08-01,525857,0
LOCK-2024-08950,Wholesale,2024-06-01,199572,1
LOCK-2024-08951,Retail,2024-07-01,733944,0
LOCK-2024-08952,Wholesale,2024-04-01,964410,1
LOCK-2024-08953,Retail,2024-08-01,909219,0
LOCK-2024-08954,Wholesale,2024-03-01,652310,1
LOCK-2024-08955,Correspondent,2024-05-01,1182754,1
LOCK-2024-08956,Correspondent,2024-07-01,351656,1
LOCK-2024-08957,Direct,2024-07-01,642032,1
LOCK-2024-08958,Wholesale,2024-09-01,219918,1
LOCK-2024-08959,Wholesale,2024-03-01,373593,1
LOCK-2024-08960,Wholesale,2024-07-01,392527,1
LOCK-2024-08961,Direct,2024-04-01,580542,0
LOCK-2024-08962,Direct,2024-07-01,491347,1
LOCK-2024-08963,Correspondent,2024-07-01,1081076,1
LOCK-2024-08964,Retail,2024-08-01,781980,0
LOCK-2024-08965,Wholesale,2024-10-01,1024010,1
LOCK-2024-08966,Retail,2024-10-01,319356,1
LOCK-2024-08967,Correspondent,2024-07-01,1159943,1
LOCK-2024-08968,Retail,2024-12-01,283138,1
LOCK-2024-08969,Correspondent,2024-03-01,243253,1
LOCK-2024-08970,Direct,2024-02-01,1128881,0
LOCK-2024-08971,Retail,2024-11-01,224108,0
LOCK-2024-08972,Wholesale,2024-12-01,1050662,1
LOCK-2024-08973,Wholesale,2024-12-01,1071005,0
LOCK-2024-08974,Direct,2024-04-01,631454,0
LOCK-2024-08975,Correspondent,2024-02-01,986874,1
LOCK-2024-08976,Direct,2024-02-01,887929,1
LOCK-2024-08977,Correspondent,2024-05-01,302354,1
LOCK-2024-08978,Correspondent,2024-06-01,557318,1
LOCK-2024-08979,Retail,2024-07-01,1047049,1
LOCK-2024-08980,Correspondent,2024-11-01,734156,1
LOCK-2024-08981,Direct,2024-03-01,770393,1
LOCK-2024-08982,Retail,2024-07-01,731432,1
LOCK-2024-08983,Correspondent,2024-02-01,188209,1
LOCK-2024-08984,Correspondent,2024-07-01,263393,1
LOCK-2024-08985,Direct,2024-07-01,497309,0
LOCK-2024-08986,Retail,2024-04-01,810153,1
LOCK-2024-08987,Wholesale,2024-06-01,542090,1
LOCK-2024-08988,Wholesale,2024-06-01,265203,1
LOCK-2024-08989,Retail,2024-03-01,644476,1
LOCK-2024-08990,Direct,2024-05-01,775970,1
LOCK-2024-08991,Wholesale,2024-11-01,1082149,0
LOCK-2024-08992,Wholesale,2024-12-01,283801,0
LOCK-2024-08993,Direct,2024-08-01,1065317,1
LOCK-2024-08994,Correspondent,2024-05-01,305943,1
LOCK-2024-08995,Wholesale,2024-09-01,324488,0
LOCK-2024-08996,Wholesale,2024-06-01,1154723,1
LOCK-2024-08997,Wholesale,2024-08-01,1105673,0
LOCK-2024-08998,Retail,2024-01-01,955492,1
LOCK-2024-08999,Correspondent,2024-10-01,468606,0
LOCK-2024-09000,Direct,2024-07-01,472316,1
LOCK-2024-09001,Correspondent,2024-06-01,830221,1
LOCK-2024-09002,Retail,2024-12-01,568720,1
LOCK-2024-09003,Direct,2024-07-01,686412,1
LOCK-2024-09004,Direct,2024-05-01,711739,1
LOCK-2024-09005,Correspondent,2024-02-01,269395,1
LOCK-2024-09006,Retail,2024-01-01,865582,1
LOCK-2024-09007,Direct,2024-02-01,324972,1
LOCK-2024-09008,Wholesale,2024-02-01,990047,1
LOCK-2024-09009,Retail,2024-09-01,787150,1
LOCK-2024-09010,Wholesale,2024-08-01,1151500,1
LOCK-2024-09011,Wholesale,2024-09-01,918340,0
LOCK-2024-09012,Correspondent,2024-10-01,615237,1
LOCK-2024-09013,Correspondent,2024-03-01,822314,0
LOCK-2024-09014,Correspondent,2024-11-01,630737,0
LOCK-2024-09015,Direct,2024-03-01,295807,0
LOCK-2024-09016,Direct,2024-10-01,520698,0
LOCK-2024-09017,Wholesale,2024-03-01,424602,0
LOCK-2024-09018,Wholesale,2024-03-01,724955,1
LOCK-2024-09019,Wholesale,2024-10-01,645427,0
LOCK-2024-09020,Wholesale,2024-05-01,752749,1
LOCK-2024-09021,Retail,2024-05-01,319247,0
LOCK-2024-09022,Direct,2024-09-01,406790,1
LOCK-2024-09023,Direct,2024-02-01,954538,1
LOCK-2024-09024,Wholesale,2024-05-01,755656,1
LOCK-2024-09025,Wholesale,2024-03-01,474671,1
LOCK-2024-09026,Wholesale,2024-10-01,683576,1
LOCK-2024-09027,Direct,2024-07-01,393533,1
LOCK-2024-09028,Correspondent,2024-10-01,1073291,0
LOCK-2024-09029,Direct,2024-04-01,1005449,1
LOCK-2024-09030,Wholesale,2024-03-01,568934,1
LOCK-2024-09031,Correspondent,2024-01-01,628629,1
LOCK-2024-09032,Direct,2024-03-01,181351,1
LOCK-2024-09033,Wholesale,2024-10-01,855640,1
LOCK-2024-09034,Retail,2024-05-01,978092,1
LOCK-2024-09035,Retail,2024-08-01,1021905,1
LOCK-2024-09036,Wholesale,2024-06-01,408211,1
LOCK-2024-09037,Correspondent,2024-03-01,1033003,0
LOCK-2024-09038,Retail,2024-12-01,802635,1
LOCK-2024-09039,Wholesale,2024-07-01,519724,1
LOCK-2024-09040,Wholesale,2024-11-01,506590,0
LOCK-2024-09041,Correspondent,2024-07-01,658805,0
LOCK-2024-09042,Correspondent,2024-10-01,412652,1
LOCK-2024-09043,Wholesale,2024-09-01,447396,1
LOCK-2024-09044,Correspondent,2024-06-01,1012836,0
LOCK-2024-09045,Direct,2024-09-01,1148840,1
LOCK-2024-09046,Direct,2024-01-01,779548,0
LOCK-2024-09047,Direct,2024-05-01,621695,1
LOCK-2024-09048,Correspondent,2024-05-01,924683,1
LOCK-2024-09049,Wholesale,2024-11-01,159099,1
LOCK-2024-09050,Retail,2024-10-01,1073097,1
LOCK-2024-09051,Correspondent,2024-04-01,690268,1
LOCK-2024-09052,Correspondent,2024-05-01,229466,1
LOCK-2024-09053,Direct,2024-08-01,1070473,0
LOCK-2024-09054,Retail,2024-12-01,577484,1
LOCK-2024-09055,Retail,2024-03-01,802804,1
LOCK-2024-09056,Retail,2024-03-01,1039338,1
LOCK-2024-09057,Wholesale,2024-02-01,567873,1
LOCK-2024-09058,Retail,2024-09-01,1105241,0
LOCK-2024-09059,Correspondent,2024-05-01,1019483,0
LOCK-2024-09060,Wholesale,2024-01-01,292298,0
LOCK-2024-09061,Retail,2024-01-01,383220,1
LOCK-2024-09062,Direct,2024-09-01,396772,1
LOCK-2024-09063,Direct,2024-02-01,358783,1
LOCK-2024-09064,Direct,2024-08-01,963477,1
LOCK-2024-09065,Wholesale,2024-12-01,793308,1
LOCK-2024-09066,Correspondent,2024-11-01,535733,1
LOCK-2024-09067,Correspondent,2024-12-01,796148,0
LOCK-2024-09068,Retail,2024-02-01,775475,1
LOCK-2024-09069,Direct,2024-02-01,806781,0
LOCK-2024-09070,Wholesale,2024-01-01,983367,0
LOCK-2024-09071,Direct,2024-06-01,735506,1
LOCK-2024-09072,Direct,2024-04-01,848923,1
LOCK-2024-09073,Wholesale,2024-02-01,1096837,1
LOCK-2024-09074,Wholesale,2024-10-01,627004,1
LOCK-2024-09075,Wholesale,2024-04-01,356498,1
LOCK-2024-09076,Direct,2024-10-01,202737,1
LOCK-2024-09077,Wholesale,2024-06-01,412556,1
LOCK-2024-09078,Wholesale,2024-10-01,715907,1
LOCK-2024-09079,Direct,2024-01-01,1168022,1
LOCK-2024-09080,Direct,2024-09-01,962662,0
LOCK-2024-09081,Correspondent,2024-09-01,407306,1
LOCK-2024-09082,Direct,2024-06-01,313127,1
LOCK-2024-09083,Direct,2024-03-01,172596,1
LOCK-2024-09084,Wholesale,2024-04-01,352550,1
LOCK-2024-09085,Direct,2024-11-01,908416,1
LOCK-2024-09086,Direct,2024-04-01,936079,0
LOCK-2024-09087,Correspondent,2024-07-01,1048677,1
LOCK-2024-09088,Direct,2024-07-01,476550,1
LOCK-2024-09089,Retail,2024-03-01,198107,0
LOCK-2024-09090,Wholesale,2024-02-01,977430,1
LOCK-2024-09091,Wholesale,2024-02-01,558920,1
LOCK-2024-09092,Direct,2024-05-01,371005,0
LOCK-2024-09093,Wholesale,2024-08-01,1065358,1
LOCK-2024-09094,Wholesale,2024-02-01,965152,1
LOCK-2024-09095,Retail,2024-08-01,825770,1
LOCK-2024-09096,Correspondent,2024-09-01,388502,1
LOCK-2024-09097,Correspondent,2024-09-01,864191,0
LOCK-2024-09098,Retail,2024-03-01,310690,0
LOCK-2024-09099,Direct,2024-01-01,161087,1
LOCK-2024-09100,Correspondent,2024-09-01,502225,1
LOCK-2024-09101,Retail,2024-08-01,585423,1
LOCK-2024-09102,Correspondent,2024-03-01,1022574,1
LOCK-2024-09103,Correspondent,2024-07-01,1016503,1
LOCK-2024-09104,Wholesale,2024-07-01,582824,1
LOCK-2024-09105,Retail,2024-06-01,304381,0
LOCK-2024-09106,Wholesale,2024-11-01,986067,0
LOCK-2024-09107,Retail,2024-10-01,357043,0
LOCK-2024-09108,Retail,2024-11-01,592576,1
LOCK-2024-09109,Retail,2024-12-01,604675,0
LOCK-2024-09110,Wholesale,2024-01-01,1141528,1
LOCK-2024-09111,Correspondent,2024-10-01,605902,1
LOCK-2024-09112,Direct,2024-05-01,439985,1
LOCK-2024-09113,Direct,2024-01-01,614546,1
LOCK-2024-09114,Direct,2024-10-01,991137,1
LOCK-2024-09115,Correspondent,2024-11-01,156733,1
LOCK-2024-09116,Correspondent,2024-01-01,961858,1
LOCK-2024-09117,Correspondent,2024-05-01,977618,1
LOCK-2024-09118,Wholesale,2024-12-01,757548,1
LOCK-2024-09119,Retail,2024-03-01,742659,1
LOCK-2024-09120,Correspondent,2024-10-01,1064011,1
LOCK-2024-09121,Retail,2024-07-01,617564,1
LOCK-2024-09122,Direct,2024-04-01,174554,1
LOCK-2024-09123,Retail,2024-10-01,293240,1
LOCK-2024-09124,Wholesale,2024-11-01,1163379,1
LOCK-2024-09125,Retail,2024-05-01,380918,1
LOCK-2024-09126,Wholesale,2024-06-01,160253,1
LOCK-2024-09127,Retail,2024-10-01,310945,1
LOCK-2024-09128,Direct,2024-01-01,1089287,1
LOCK-2024-09129,Correspondent,2024-04-01,887650,1
LOCK-2024-09130,Wholesale,2024-02-01,722968,1
LOCK-2024-09131,Direct,2024-07-01,929558,0
LOCK-2024-09132,Direct,2024-12-01,519952,1
LOCK-2024-09133,Wholesale,2024-11-01,381626,1
LOCK-2024-09134,Correspondent,2024-07-01,212935,0
LOCK-2024-09135,Retail,2024-06-01,1185189,1
LOCK-2024-09136,Wholesale,2024-01-01,709882,1
LOCK-2024-09137,Retail,2024-01-01,258761,1
LOCK-2024-09138,Wholesale,2024-06-01,1170288,1
LOCK-2024-09139,Retail,2024-04-01,1039409,1
LOCK-2024-09140,Retail,2024-04-01,274438,1
LOCK-2024-09141,Correspondent,2024-02-01,361333,1
LOCK-2024-09142,Retail,2024-05-01,874369,0
LOCK-2024-09143,Retail,2024-10-01,672501,1
LOCK-2024-09144,Wholesale,2024-08-01,922264,1
LOCK-2024-09145,Correspondent,2024-03-01,450279,1
LOCK-2024-09146,Direct,2024-04-01,453147,1
LOCK-2024-09147,Direct,2024-02-01,930829,1
LOCK-2024-09148,Wholesale,2024-11-01,649263,1
LOCK-2024-09149,Direct,2024-11-01,335454,1
LOCK-2024-09150,Direct,2024-12-01,164175,1
LOCK-2024-09151,Wholesale,2024-05-01,822014,1
LOCK-2024-09152,Wholesale,2024-01-01,1191682,1
LOCK-2024-09153,Correspondent,2024-11-01,171431,0
LOCK-2024-09154,Retail,2024-05-01,285382,1
LOCK-2024-09155,Retail,2024-12-01,1089459,0
LOCK-2024-09156,Correspondent,2024-08-01,411018,0
LOCK-2024-09157,Retail,2024-02-01,716426,1
LOCK-2024-09158,Retail,2024-09-01,221848,1
LOCK-2024-09159,Retail,2024-03-01,1184249,1
LOCK-2024-09160,Correspondent,2024-12-01,684860,1
LOCK-2024-09161,Direct,2024-09-01,692249,1
LOCK-2024-09162,Wholesale,2024-02-01,587304,1
LOCK-2024-09163,Direct,2024-10-01,670186,1
LOCK-2024-09164,Wholesale,2024-07-01,624990,1
LOCK-2024-09165,Direct,2024-06-01,714589,1
LOCK-2024-09166,Retail,2024-11-01,647326,1
LOCK-2024-09167,Correspondent,2024-11-01,316958,1
LOCK-2024-09168,Correspondent,2024-04-01,1011959,0
LOCK-2024-09169,Wholesale,2024-01-01,990474,0
LOCK-2024-09170,Wholesale,2024-07-01,339979,0
LOCK-2024-09171,Wholesale,2024-12-01,476760,0
LOCK-2024-09172,Wholesale,2024-10-01,662760,1
LOCK-2024-09173,Wholesale,2024-06-01,185255,0
LOCK-2024-09174,Wholesale,2024-01-01,309837,0
LOCK-2024-09175,Wholesale,2024-09-01,404690,0
LOCK-2024-09176,Direct,2024-01-01,440990,0
LOCK-2024-09177,Retail,2024-11-01,671205,0
LOCK-2024-09178,Direct,2024-10-01,499626,1
LOCK-2024-09179,Direct,2024-07-01,320080,1
LOCK-2024-09180,Correspondent,2024-11-01,408077,0
LOCK-2024-09181,Retail,2024-10-01,707360,1
LOCK-2024-09182,Retail,2024-09-01,576674,1
LOCK-2024-09183,Direct,2024-01-01,230655,0
LOCK-2024-09184,Wholesale,2024-07-01,277654,1
LOCK-2024-09185,Retail,2024-08-01,710643,1
LOCK-2024-09186,Direct,2024-07-01,581652,1
LOCK-2024-09187,Retail,2024-06-01,675216,1
LOCK-2024-09188,Retail,2024-03-01,1114086,0
LOCK-2024-09189,Direct,2024-05-01,447082,1
LOCK-2024-09190,Wholesale,2024-01-01,1182196,1
LOCK-2024-09191,Correspondent,2024-11-01,1189750,1
LOCK-2024-09192,Wholesale,2024-11-01,923043,0
LOCK-2024-09193,Wholesale,2024-10-01,1056962,1
LOCK-2024-09194,Correspondent,2024-02-01,952657,1
LOCK-2024-09195,Correspondent,2024-04-01,778170,1
LOCK-2024-09196,Correspondent,2024-07-01,940995,0
